3.000000000000000000e+00;4.022222222222222143e+01
4.000000000000000000e+00;4.969444444444444287e+01
5.000000000000000000e+00;5.916666666666666430e+01
6.000000000000000000e+00;4.804833333333333911e+01
7.000000000000000000e+00;4.898692307692307679e+01
8.000000000000000000e+00;4.300353846153846149e+01
9.000000000000000000e+00;3.702015384615384619e+01
1.000000000000000000e+01;3.103676923076923089e+01
1.100000000000000000e+01;2.505338461538461559e+01
1.200000000000000000e+01;1.907000000000000028e+01
1.000000000000000000e+00;1.569999999999999929e+01
2.000000000000000000e+00;2.031666666666666643e+01
3.000000000000000000e+00;2.493333333333333002e+01
4.000000000000000000e+00;2.954999999999999716e+01
5.000000000000000000e+00;3.416666666666666430e+01
6.000000000000000000e+00;2.331444444444444386e+01
7.000000000000000000e+00;1.650000000000000000e+01
8.000000000000000000e+00;1.956674999999999898e+01
9.000000000000000000e+00;2.263350000000000151e+01
1.000000000000000000e+01;2.570025000000000404e+01
1.100000000000000000e+01;2.876700000000000301e+01
1.200000000000000000e+01;2.508461538461538609e+01
1.000000000000000000e+00;4.500000000000000000e+01
2.000000000000000000e+00;3.974673076923076565e+01
3.000000000000000000e+00;3.449346153846153840e+01
4.000000000000000000e+00;2.924019230769230759e+01
5.000000000000000000e+00;2.398692307692307679e+01
6.000000000000000000e+00;3.294249999999999545e+01
7.000000000000000000e+00;4.191666666666666430e+01
8.000000000000000000e+00;4.143750000000000000e+01
9.000000000000000000e+00;4.095833333333332860e+01
1.000000000000000000e+01;4.047916666666666430e+01
1.100000000000000000e+01;4.000000000000000000e+01
1.200000000000000000e+01;3.729124999999999801e+01
1.000000000000000000e+00;3.823866666666666703e+01
2.000000000000000000e+00;4.681783333333333275e+01
3.000000000000000000e+00;5.539699999999999136e+01
4.000000000000000000e+00;6.397616666666665708e+01
5.000000000000000000e+00;7.255533333333332280e+01
6.000000000000000000e+00;9.049949999999999761e+01
7.000000000000000000e+00;6.836750000000000682e+01
8.000000000000000000e+00;5.690062500000000512e+01
9.000000000000000000e+00;4.543375000000000341e+01
1.000000000000000000e+01;3.396687500000000171e+01
1.100000000000000000e+01;2.250000000000000000e+01
1.200000000000000000e+01;1.748583333333333201e+01
1.000000000000000000e+00;1.621428571428571530e+01
2.000000000000000000e+00;1.966071428571428470e+01
3.000000000000000000e+00;2.310714285714285765e+01
4.000000000000000000e+00;2.655357142857143060e+01
5.000000000000000000e+00;3.000000000000000000e+01
6.000000000000000000e+00;2.060000000000000142e+01
7.000000000000000000e+00;1.269999999999999929e+01
8.000000000000000000e+00;1.606964285714285623e+01
9.000000000000000000e+00;1.943928571428571317e+01
1.000000000000000000e+01;2.280892857142857011e+01
1.100000000000000000e+01;2.617857142857142705e+01
1.200000000000000000e+01;2.014153846153846317e+01
1.000000000000000000e+00;2.523857142857142932e+01
2.000000000000000000e+00;2.461942857142857122e+01
3.000000000000000000e+00;2.400028571428571311e+01
4.000000000000000000e+00;2.338114285714285856e+01
5.000000000000000000e+00;2.276200000000000045e+01
6.000000000000000000e+00;2.214285714285714235e+01
7.000000000000000000e+00;2.200000000000000000e+01
8.000000000000000000e+00;2.275000000000000000e+01
9.000000000000000000e+00;2.350000000000000000e+01
1.000000000000000000e+01;2.425000000000000000e+01
1.100000000000000000e+01;2.500000000000000000e+01
1.200000000000000000e+01;2.209090909090908994e+01
1.000000000000000000e+00;3.100000000000000000e+01
2.000000000000000000e+00;3.825000000000000000e+01
3.000000000000000000e+00;4.550000000000000000e+01
4.000000000000000000e+00;5.275000000000000000e+01
5.000000000000000000e+00;6.000000000000000000e+01
6.000000000000000000e+00;6.824055555555554520e+01
7.000000000000000000e+00;6.000000000000000000e+01
8.000000000000000000e+00;5.187500000000000000e+01
9.000000000000000000e+00;4.375000000000000000e+01
1.000000000000000000e+01;3.562500000000000000e+01
1.100000000000000000e+01;2.750000000000000000e+01
1.200000000000000000e+01;2.683400000000000318e+01
1.000000000000000000e+00;1.875000000000000000e+01
2.000000000000000000e+00;3.114583333333333215e+01
3.000000000000000000e+00;4.354166666666666430e+01
4.000000000000000000e+00;5.593750000000000000e+01
5.000000000000000000e+00;6.833333333333332860e+01
6.000000000000000000e+00;4.352538461538460979e+01
7.000000000000000000e+00;2.882181818181817690e+01
8.000000000000000000e+00;2.114499999999999602e+01
9.000000000000000000e+00;3.599933333333333252e+01
1.000000000000000000e+01;5.085366666666666902e+01
1.100000000000000000e+01;6.570799999999999841e+01
1.200000000000000000e+01;6.779999999999999716e+01
